tweet,y
"[-0.16477242  0.16428265  0.01262498  0.0693517  -0.35779712  0.00908485
  0.9719161  -0.07329217  0.31503198  0.15312642 -0.1285259   0.04530552
 -0.63434535  0.04154797 -0.19176322  0.49309528  0.06046943  0.2349166
 -0.03368995 -0.5541277   0.1004344   0.3985307  -0.07589579  0.10451927
  0.45286638 -0.04091157 -0.18293619  0.02140126 -0.47477242 -0.31543073
  0.28266162 -0.4880092   0.45419097 -0.23735571  0.32815927  0.49861178
  0.4268281  -0.06882798  0.35976928  0.28454807 -0.49657163  0.06062097
 -0.3725259  -0.30108905  0.42535484  0.05738933 -0.13166225 -0.27500442
 -0.01714612  0.39397246]",1
"[ 0.04682464  0.23228925 -0.08881792 -0.3085772   0.23592001 -0.39345282
  0.29315206  0.2868702  -0.24909712 -0.2944738   0.0514875  -0.1824164
  0.17149629 -0.12737493 -0.00804713  0.07906501  0.20779955 -0.08183075
 -0.5158241   0.01050947  0.5195278   0.05146385  0.16180553  0.33347067
  0.08624069  0.07530163 -0.12117607 -0.0419502  -0.31107584 -0.24333142
 -0.06341138  0.0950291  -0.05222599  0.0421479  -0.05916795  0.33395916
  0.4544698   0.23979065 -0.31064644 -0.08905762  0.02286673 -0.32690406
  0.29021287 -0.501087    0.26784024 -0.06675152 -0.13170646 -0.3133156
  0.03552821  0.4402819 ]",0
"[ 0.01205828  0.01954222  0.0443758   0.0628301  -0.0266559  -0.06439041
  0.01321667  0.07473025 -0.04640439 -0.0378525  -0.01716984 -0.0218275
  0.03552975 -0.00067738 -0.01437057  0.02693625  0.0568579  -0.02042897
 -0.04771926 -0.02880373  0.0113926   0.01511347  0.01880229  0.0363189
  0.01074636 -0.01185142 -0.00270109  0.03272621 -0.00311788  0.00220567
 -0.02133147 -0.0136611  -0.00250991 -0.02091966  0.02838772  0.04699536
  0.02066631 -0.00690397  0.0144467  -0.00991108  0.02467747  0.00217101
 -0.00875989 -0.01785272  0.04848853  0.01330529  0.06517237 -0.0208653
  0.00758461  0.01462619]",0
"[-1.2487845   0.7262654  -0.20590499  1.8439419  -1.5440934  -0.48702785
 -0.08189698  1.0344337  -0.07159416 -0.29298005 -0.5084439   0.24591053
  0.33050627  0.77694434 -0.30937552 -0.15312634  0.62767696 -0.6218811
  0.04537084 -1.0571594  -0.2698592   0.81256044  0.709813    0.6362424
 -0.36576083  0.08327898  0.17634016  0.4479628  -0.86188406  0.19555837
  0.16253231  1.0012258   0.11337831  0.6582197   0.12408025  1.5249931
 -0.98355734 -0.59007615 -0.04269885  0.62208074  0.38862243 -0.11324076
 -1.1855485  -0.86307293  2.0556648  -0.727937   -0.5169616   0.48938218
 -0.1678126  -0.5373656 ]",0
"[ 0.42406216  0.14099252 -0.06157488  0.30757684  0.30822772 -0.36708722
  0.54608953  0.09188746 -0.6742794  -0.4108576   0.19632827  0.05538586
 -0.00117138 -0.38157618 -0.10077041  0.44632792  0.17510004 -0.2040673
 -0.3280706  -0.6186681   0.48074698 -0.19262455  0.21731922 -0.35817194
  0.03029373 -0.2260371  -0.27474716 -0.13182129 -0.23851864  0.02063231
 -0.08830033  0.15248084  0.23982145  0.07091034 -0.43047446  0.09219079
  0.64300334 -0.07011329 -0.12121823  0.26827413  0.38976926  0.00653485
  0.08354878 -0.22697586 -0.11670417  0.27168703 -0.03057352 -0.15266392
 -0.00990271  0.24038453]",0
"[-0.3729459   0.09619463 -0.10658131  0.00392253 -0.13320181 -0.245684
  0.30161864  0.1978627  -0.195661   -0.14627531 -0.03818665 -0.02482536
  0.3065686   0.16378628  0.13907562 -0.05448824 -0.07230195 -0.30819222
 -0.13697834 -0.30233932  0.05106033  0.05747291  0.11194818 -0.01572237
 -0.04274916  0.0809569  -0.0485734  -0.02384014 -0.22360107  0.00525662
 -0.13046487  0.01548205  0.10494871 -0.02445518 -0.02647386  0.43732703
 -0.06450833  0.11052378 -0.08601639  0.1477627   0.38552052 -0.08519872
 -0.02363954 -0.02661254  0.534763   -0.17055261 -0.17170519 -0.23265007
  0.36752817 -0.05800662]",0
"[-0.19566166 -0.14802578  0.40116137  0.64066154 -0.13102551 -0.5241911
  0.2612189   0.3840929  -0.00219023 -0.10245152  0.10687682  0.09698451
  0.24717975 -0.13664356 -0.19001514  0.13022164  0.10766701 -0.24016447
 -0.39146265 -0.5112154   0.15214455  0.05477285  0.2604598   0.35703465
  0.12194984 -0.07005204 -0.37086576 -0.47593233 -0.12283559 -0.03123611
 -0.46841598  0.16563764  0.51113963 -0.01645378  0.3151257   0.03355401
  0.15951402 -0.5049197  -0.09205828 -0.05243161  0.04004366  0.27807063
  0.16244419 -0.07166666 -0.16459928  0.12547345 -0.02447869  0.20437622
 -0.17556229  0.01591723]",0
"[-0.26374367 -0.07599308 -0.04275053  0.66606545  0.04387333 -0.11644398
  0.16872399  0.72349226 -0.44409612 -0.6366588  -0.11682522 -0.01037687
 -0.26984987  0.8079056  -0.04320733  0.8712789   0.24548896 -0.03652065
 -0.53390706 -0.8575309   0.26857787  0.07011341  0.56517303  0.2548207
  1.1084638   0.02064518 -0.08185627 -0.29845256 -0.4981048   0.84009296
 -0.1049693  -0.26121637  0.16210066 -0.3976115  -0.35017997  0.44311514
  0.8824477   0.39205903 -0.36585143 -0.41725668  0.02206777 -0.63809735
 -0.17060812 -0.08654959  0.3009453   0.41864932 -0.09153902 -0.24347083
 -0.23744532  0.21709552]",0
"[ 0.05323549 -0.38689834  1.7711948   0.54603386 -1.4509141   0.46416005
 -0.08073726  0.64340776 -1.3161521   0.2671072  -0.64186263  0.98049116
 -0.0659705   0.5118724  -0.38288903 -0.12429131  0.31814784  0.6885756
  0.9709992  -0.30133215 -0.0026735   0.69515735  0.7452145   0.7663206
 -0.07712305 -0.22177406  0.00779899  1.1129743  -0.3381287  -0.68830925
 -1.2490447   0.443472   -0.01192997 -1.1761329  -0.50753665  0.8819263
  0.35764742 -0.26594478 -1.4561604  -0.18576024 -0.41476446  0.181114
  0.27499846  1.0937648   0.97807825 -0.17633604  0.07776091 -1.1757393
  1.366421    1.2852168 ]",0
"[ 0.1998816   0.0606927   0.19617271  0.3493755   0.46403718 -1.1989956
  0.8154683  -0.6298179   0.5601267   0.5213273   0.3092547  -0.7565471
 -0.8491466   0.0442638   0.36858293  0.5796043   0.16222814  0.11952221
 -1.0384161  -0.80604625  0.23734912 -0.6192307   0.54623127 -0.18746655
 -0.36998835 -0.03544338 -0.4459038  -0.23321773  0.8883663  -0.5312347
  0.1940988  -0.25544402 -0.26834252 -0.3905183   0.21354052  1.2128769
  0.7982222   0.39582983 -0.5031426   0.04646201  0.5344398  -0.6911955
 -0.4830303  -0.6446775  -0.07137815  0.41339922 -0.21116298 -0.25929254
  0.6348696   1.0411203 ]",0
"[-5.54505467e-01 -1.12515695e-01  1.95965379e-01  5.88105619e-02
 -1.91139430e-01 -1.93222106e-01  8.52867007e-01  1.37258196e+00
  4.87998277e-01  3.06417167e-01 -1.35150671e+00  7.23963499e-01
  1.56322730e+00  6.89460099e-01  4.77251830e-03 -1.70815617e-01
  3.07415605e-01 -4.89956826e-01 -6.10769033e-01  4.23471838e-01
  1.18180501e+00  1.24375910e-01  6.52023375e-01 -6.53007150e-01
 -1.15199597e-03 -3.45966309e-01  1.02888480e-01 -2.20227584e-01
 -1.26258242e+00 -4.05879378e-01 -2.86914110e-01  4.05572772e-01
 -3.13328952e-01  5.77678502e-01  1.07958756e-01 -2.63721980e-02
  7.26883173e-01 -1.02777553e+00 -4.93719518e-01 -9.30927873e-01
  2.02590778e-01  3.00552368e-01 -1.09219682e+00 -4.92523849e-01
  4.88832802e-01  1.91024877e-02  4.08362299e-02 -3.60813141e-01
  5.92611849e-01 -4.28966433e-02]",0
"[-0.4831924  -0.06751429  0.01991704 -0.60110354 -0.9370821  -0.07247975
  0.3362561   1.3857465  -0.6238591  -0.39755842 -0.5174842  -0.08435117
  1.1209913   0.5680264  -0.13769129 -0.672855    0.61489916  0.18446997
 -1.213806   -0.09124839  0.9291044   0.6715369   0.27814776 -0.35994652
  0.09242284 -0.11544897 -0.05298888  0.36374983 -1.3540578  -0.2713132
 -0.5634504  -0.56294334  0.02858543  0.9434779   0.08112971 -0.8181581
  0.35924265  0.02309739 -0.34506112 -0.14348404  0.08074356 -0.19277956
 -0.11574996 -0.67853725  1.0126793  -0.22646405 -0.25381994  0.53788865
  0.95653117 -0.78085655]",0
"[ 0.09057286  0.04499004  0.39906374  0.01717178  0.4221795  -0.3647086
  0.60384226  0.22702064 -0.4243456  -0.30358967  0.08368494  0.12584212
  0.51930285 -0.0799     -0.20025055  0.27538654  0.23382586 -0.20069478
 -0.80545646 -0.29414478  0.5536619  -0.2916162   0.2239902   0.37548068
  0.10445205 -0.15674503 -0.21803801 -0.04177598  0.08445274 -0.07260595
  0.37010738 -0.26372358  0.32200417 -0.4123757   0.13871053  0.3880665
  0.61447185 -0.28357303 -0.7029742   0.01838677 -0.17637114  0.01463213
 -0.10240362 -0.579982    0.23029591 -0.05693999 -0.39155823 -0.25022048
  0.59423673  0.3779158 ]",0
"[ 0.17995344  0.53596646  0.2556313   0.9271862   0.30083606 -0.4584034
  1.0238651   0.29736808 -0.43238884 -0.34141257  0.01826333  0.03958094
  0.1166364  -0.21478121 -0.18347988  0.34079564  0.58634466  0.19104312
 -0.44480953 -0.6746576  -0.01527745 -0.4305278  -0.07327506  0.2499542
  0.09377796 -0.35403582  0.18245944 -0.5264952  -0.24640739  0.33636585
 -0.13869566  0.04644529  0.36075106 -0.18307708  0.23701496  0.33562306
  0.56499916  0.7648846  -0.26381454  0.40931284  0.05774654  0.18142344
  0.28796315  0.02104526  0.06941012 -0.2576621  -0.18434241  0.31617182
  0.07356283  0.30097935]",1
"[ 0.3853952  -0.18323456 -0.24403754  0.15737052 -0.41937488  0.34107667
  0.09957418  0.8939041  -0.76637596 -0.6442954  -0.03878982  0.27787668
  0.42325813 -0.284942    0.06253617  1.0651662  -0.2812979   0.14847133
 -1.0729845  -0.39375654  0.07844092 -0.79274607  0.21135491  0.5742805
 -0.442444   -0.18531512 -0.28382245 -0.10444106 -0.59797066  0.27249447
 -0.65600556 -0.29428926 -0.29532048  1.0875971  -0.14114152  0.5648343
  1.1016635   0.6987272  -0.5268137   0.5002169   0.12770961  0.50944984
  0.25353768 -0.36106902 -0.05456278 -0.3131722  -1.1146919   1.0179669
  0.6661216  -0.11171392]",0
"[ 0.14803103 -0.522074   -0.02923484  0.45818704  0.3755248  -0.16445069
  0.3014533  -0.50967497 -0.28944016 -0.08708736  0.59503543 -0.00095981
  0.05727477 -0.1606986   0.2504448   0.08869577  0.12703285  0.08228974
 -0.4637142  -0.3413969   0.13001989  0.1751408  -0.1612408   0.00890692
 -0.2207704   0.27290162 -0.09830311  0.19357155  0.24975601 -0.10568394
  0.45498225  0.23384716  0.30214402 -0.02845212  0.12201966 -0.00950588
  0.17890905  0.08887782 -0.18924719  0.08518641 -0.68560874 -0.1277432
 -0.03304322 -0.68059283 -0.37717885  0.61210877 -0.4273706   0.3049916
 -0.10302334  0.4335168 ]",0
"[-0.15002625  0.23996544  0.5603382  -0.12419881 -0.22701186 -0.9408921
  0.6214686   0.26140785 -0.253093    0.42415932 -0.30819574 -0.21517427
  0.25852484  0.3552944   0.00644192  0.08430406  0.38313663  0.27767995
 -0.12421528 -0.8104271   0.29514888 -0.04334266  0.63839376  0.11582179
 -0.03095805 -0.05690214  0.17632744 -0.49648798  0.38152412 -0.38255456
 -0.09319811  0.37048954 -0.71203303  0.25788197  0.5282852   0.5148515
  0.20747241 -0.101804   -0.46422935  0.19046506  0.23528664  0.23302981
 -0.13887863  0.07447656  0.34666526  0.21672009 -0.10075495 -0.14121018
  0.30085787  0.21540721]",0
"[ 0.0442502   0.02638276  0.37779772  0.63887984 -0.58266324 -0.9286307
  0.37467134  0.51451    -0.25209552  0.3401101   0.10236721  0.21211743
 -0.13121298 -0.09459843 -0.12682477 -0.13685153  0.3298406  -0.32763034
 -0.16454121 -1.0233617   0.022099   -0.05638146  0.39273152  0.42512894
 -0.5705465  -0.38917258 -0.08871535 -0.27339    -0.31821695 -0.2854434
 -0.41896805 -0.33446988  0.07368348 -0.3402594   0.68799084  0.5698207
  0.17893775 -0.05814467 -0.614631   -0.18673377  0.27054128  0.16129836
  0.03938111  0.29992998  0.42332727  0.25195223  0.22003348 -0.00985706
  0.45961252  0.8013999 ]",0
"[ 0.26198024 -0.5890654   0.21422301  0.310892   -0.5861587   0.03328266
  0.3206491   0.34827384 -0.58430934 -0.4188302   0.94872636 -0.31904143
 -0.5280679   0.13651578  0.40171948  0.61476624 -0.20898953 -0.89160985
 -0.22681288 -0.35571837  0.10169389  0.25109857  0.33565506  0.18260753
 -0.15327388  0.20871921 -0.06855729  0.05401795 -0.30506784 -0.439683
  0.14337951 -0.21379904  0.2974892  -0.7925636  -0.2961328   0.3914903
  0.5958918  -0.4260029  -0.03104763  0.3926068   0.20798917 -0.36534214
  0.27179664 -0.05532473  0.23634358  0.19404647 -0.33614254 -0.21094398
  0.5677105   0.45273373]",0
"[-0.3081922  -0.31279707  0.4206521   0.22742914  0.02919752 -0.29102796
 -0.28589743  0.5043714  -0.4141588   0.7214488  -0.82970214 -0.35120723
 -0.4842148   0.0126539  -0.36019036  0.41380057  0.64864236  0.2556928
 -1.1779941  -0.86925745  0.40555215  0.23408413  0.21923195 -1.166052
 -0.6942009  -0.6001744   0.55154765 -0.5149975  -0.69633925  0.68434733
  0.15762858  0.6724848  -0.6852145   0.3715228   0.45957854  0.02910716
 -0.9601587   1.6808116   0.11069798  0.04651172  0.5280285   0.26507908
  0.51027614 -0.01726637  1.0440127  -1.0405697  -0.39430612  0.00577927
  1.5013543   0.8097911 ]",0
"[ 0.21053128 -0.01153077  0.29600137 -0.17611763  0.37280798 -0.59719527
  1.0339226   0.18976022 -0.18369941  0.22907999  0.44125178 -0.5197095
  0.22589265  0.32849866  0.12519231  0.08404626 -0.15016744 -0.40091074
 -0.3860075  -0.6813939  -0.27688587 -0.2697606   0.24037607 -0.25034842
  0.21123716  0.42454654 -0.43226084  0.61174846 -0.07954566  0.09208338
  0.15602475  0.22267403  0.36124048  0.48353362 -0.23885715  0.20302297
  0.11497742 -0.08276828  0.12381361 -0.76695806  0.23804258 -0.1986494
 -0.5502458   0.03313779  0.44732696 -0.07068208 -0.05356069  0.09369852
 -0.63431925 -0.09811466]",0
"[-0.5794243   0.22762537  0.5823284   0.03590383 -0.4782101  -0.13297522
  0.46452588  1.3520297  -0.9564625   0.57413155 -0.9100828  -0.00678345
  0.21717544  0.2595858  -0.19340599 -0.59648633  0.1378802   0.26187187
 -0.8542018  -0.31711173  0.60984313  0.34846893  0.9197863   1.2936217
  0.30025432  0.14040206 -0.689316    0.30434674 -0.6953903  -0.08775258
  0.15945348  0.16078584  0.06452926  0.34569433 -0.20425671  0.576759
  0.36873618  0.11013552 -0.11922533 -0.5342579   0.24490613 -0.6049066
 -0.14123483 -0.2055185   0.55052435 -0.2492616  -0.03624627 -0.2904375
  0.6228134  -0.2912401 ]",0
"[-0.3556058   0.09520736  0.49646866  0.17564212 -0.42111298 -0.1803769
  0.03408474  0.87180686 -0.94854534  0.6453814  -0.6911357  -0.16110028
 -0.10065994  0.3000365  -0.10324323 -0.2396618   0.56279165  0.31562164
 -0.6092049  -0.51226366  0.6879999   0.38850108  0.7553928   0.36069876
  0.06852462 -0.08687025 -0.6021059   0.31160122 -0.3722123  -0.09925641
 -0.0373734   0.1408213  -0.06847706 -0.04187703 -0.27802852  0.47866243
  0.3732805   0.43032297 -0.2290657   0.03317371  0.5819064  -0.4676851
 -0.28021958  0.22543336  0.33364025 -0.12532808 -0.1293896  -0.2715962
  0.4364812  -0.17641528]",0
"[-0.5709236  -1.2965355  -0.14378639  0.47834003  0.54725355 -0.17509684
  0.03970557  0.5837012  -0.7730497  -0.7505981  -0.5581984  -0.6910611
 -0.18805657  0.4907487   0.05084901  1.1913276   0.5237072   0.17442155
 -0.6734418  -0.21547945  0.53161484  0.468362   -0.07724308 -0.05287303
  1.0858147  -0.08343396 -0.55942816  0.6118272  -0.55231076 -0.02455794
 -0.5157237  -0.02152659  0.19401546  0.4576134   0.27354413  0.05686294
  0.3419131   0.49709862 -0.10208757 -0.5999654  -0.08091606 -0.5548533
 -0.00186504  0.19095616  0.59762526 -0.3977414   0.5456397   0.46826977
  1.2893274   0.23522441]",0
"[-3.80544275e-01  3.48481387e-01  4.56286536e-04  4.13644344e-01
 -1.81712016e-01 -1.03856273e-01  2.07909346e-01  4.82969910e-01
 -4.90124971e-01 -1.19363055e-01 -2.46001348e-01  1.34835303e-01
  4.80989106e-02  3.59241933e-01 -4.44500148e-01  1.67720363e-01
  5.12065113e-01 -3.63082528e-01  6.54584542e-02 -1.67760197e-02
  5.73170960e-01 -1.85183689e-01  2.85453856e-01 -2.39807382e-01
 -5.38841560e-02  2.63744891e-02 -3.13501418e-01  1.80178493e-01
  2.22596988e-01  1.90002203e-01  2.29362771e-01 -1.39008284e-01
 -2.44563609e-01  2.86385924e-01 -3.14770266e-02 -2.74502039e-01
  1.76697463e-01  5.99171758e-01 -2.32096359e-01 -3.84309232e-01
 -8.96150097e-02 -7.82070160e-02 -2.31741875e-01 -1.74726516e-01
 -2.01163813e-01 -3.60377789e-01  9.16761160e-01 -3.90701652e-01
  1.44731700e-01  4.87646401e-01]",1
"[ 0.40152812 -0.13864772 -0.53100353  0.42254946 -0.5009122   0.897141
  0.65079343  0.72102135  0.2746955   0.25687858  0.14709035  0.32531372
 -0.4602468   0.9729458   0.30314997  1.4409616   0.28552362  0.1685168
 -0.30898947  0.35776058  0.3036361  -0.58940274  0.02029239  0.22486869
  0.41689572 -0.75325644 -0.44347015  1.0198101   0.71086156  0.02038418
  0.3487496   0.04379085 -0.35222733 -0.3003308   1.1209358   0.3895552
 -0.15279602 -0.236853   -0.46014035  0.17457087 -0.57707244 -0.86577415
  0.48788673 -0.28707844  0.63092244  0.594438   -0.14816195 -0.11380515
  0.7729681  -0.7219287 ]",1
"[ 0.08575851 -0.10463147  0.22385141  0.25189304  0.1530065  -0.43627864
  0.2630132   0.6767399  -0.89094305 -0.19796957 -0.04580736  0.3926728
  0.01627438  0.31790555 -0.04352202 -0.28644508  0.0943081  -0.04994526
 -0.51134795 -0.20010917  0.57570523 -0.31120592 -0.2589087   0.43897325
 -0.04838673  0.12401194 -0.6347557  -0.35228723 -0.14551915  0.07351561
 -0.34124258  0.21736118  0.24325545  0.04853287  0.23532604  0.51555705
  0.2769226   0.8005382  -0.2754541   0.41414785 -0.12004806 -0.13916521
  0.14044964 -0.10003304  0.5936861  -0.14756182 -0.49284804 -0.5868506
  0.60811436  0.2764613 ]",0
"[ 0.16053155 -0.14690202 -0.04451563  0.12153532  0.07004677 -0.13929136
  0.16689639  0.34399125 -0.29036066 -0.24805477  0.02048651 -0.05983362
  0.13501868 -0.0205477   0.03574375  0.17621298  0.09458033 -0.06824634
 -0.05859721 -0.1323498   0.09276423 -0.0455306   0.13638397  0.19080181
 -0.01788676  0.13730913 -0.2862348   0.06347617 -0.22697414  0.06240616
  0.0112815  -0.08984502 -0.05104721  0.13987358 -0.07642054  0.12729464
 -0.02834016  0.09581567  0.00118713 -0.13965955  0.04957759  0.06041866
  0.07611448 -0.23216727  0.06282041  0.2522884  -0.06629203  0.17712225
  0.10974807  0.11183922]",0
"[-0.8029988  -0.13351968  0.4270905   0.46929058 -0.40822434 -0.05542509
  0.53904223 -0.10898685  0.01288864 -0.39485058  0.2735549   0.15000851
  0.49760523 -0.6096424  -0.24257146 -0.05202243 -0.4491584  -0.0568743
 -0.10088072 -0.4960721   0.2636693   0.47737312  0.7163204   1.1689923
  0.04907821  0.27385554 -0.04968989 -0.06923526 -0.3055745  -0.505667
  0.5469075  -0.52677304 -0.494003   -0.5119899   0.10956257  0.08516917
  0.43706453 -0.01252316  0.0065883  -0.05792747  0.31492734 -0.57741016
 -0.05842336  0.09510114  0.24518503  0.3347726  -0.47179183  0.11145818
  0.5162566   0.6309119 ]",0
"[-0.18424137  0.13963716  0.64662147  0.09671802 -0.1790256  -0.13411228
  0.28535876  0.5265849  -0.49050197  0.3920475  -0.9693716  -0.2893763
 -0.9246953  -0.1476993   0.4362205  -0.31001282  0.03334289  0.01450066
 -0.37642092 -0.54403     0.12309742  0.33885247  0.53368986  0.4751165
 -0.15662599 -0.24593578 -0.482179    0.05627581  0.23195133 -0.16174825
  0.3741266   0.16729896  0.51873755  0.17028275 -0.19000313  0.50097114
  0.5089782  -0.19273749 -0.09068163 -0.16489124  0.17912859 -0.40008867
 -0.5705268   0.12297464  0.12748964  0.16858515 -0.46458495 -0.40207204
  0.23554009 -0.65020174]",0
"[ 0.01767946  0.03876417  0.44007558 -0.12554954 -0.161072    0.09841542
  0.35652912  0.18580315 -0.13107158  0.02920861 -0.37672007 -0.32281476
 -0.2910198   0.00353147 -0.38157758  0.31111994  0.5686494   0.1844952
 -0.4887699  -0.2950612   0.06244629 -0.02351492  0.413328   -0.00843521
 -0.03807209  0.01527854 -0.03511227 -0.21799292  0.08200986  0.1502168
  0.04657121  0.03754646 -0.15159802  0.2733939   0.02126651  0.13358192
  0.12605883  0.06524216 -0.08140542  0.2602206  -0.11451027  0.18427385
  0.24315523 -0.06069018  0.24698845  0.06916995 -0.0549962  -0.20006977
  0.40636078  0.08475807]",0
"[-0.4612698   0.34161398  0.2570875   0.37102634 -0.03109346  0.01361168
  0.40397528  0.44379213 -0.10180801  0.24987154  0.34261304 -0.23497252
  0.09877471  0.3854957   0.25463688 -0.08018427 -0.41404897 -0.21942003
 -0.19176713 -0.7468393  -0.00761874 -0.1440329   0.4553727   0.3415337
  0.5307022   0.4239186  -0.15500888  0.64590955  0.26403198  0.27400002
  0.73818785 -0.49643886  0.57895726  0.40361947 -0.01606729  0.35342637
  0.15933457 -0.25589174  0.3352097  -0.399137    0.39071465  0.27477443
 -0.18627872 -0.16571748 -0.6323456  -0.3951355  -0.22487776  0.3391621
  0.6035845   0.47880003]",1
"[-0.21220514  0.4830677  -0.12844947  0.8559441   0.04820541 -0.04740243
  1.6263489   1.201809   -0.5055123  -0.57305723 -0.37793595 -0.5867364
 -1.1779453  -0.37976626 -0.3625643  -0.06788992 -0.7368876  -0.6665504
 -0.23222534  0.12330266  0.35092443  0.23882361 -0.12152863  0.35121423
  0.0439866  -0.04766047 -1.0061446  -0.772276   -0.5499931   0.11580141
  0.20961662 -0.37050644  0.14826669 -0.28752163  0.07202174  1.5370404
  0.5261334   0.9178288   0.16419816  0.3851692  -0.05112622 -1.0212194
 -1.2045574  -0.22595955  0.09136462 -0.6652686   0.03040291 -0.42323723
  1.2977254  -0.2360968 ]",0
